WKT,label,fillColor
"POLYGON((119.682304464 -23.356048901, 119.68224607 -23.356092228, 119.682172586 -23.356128208, 119.682079255 -23.356163485, 119.682066099 -23.356168978, 119.682001024 -23.356024138, 119.6821443 -23.355971023, 119.682171445 -23.355954445, 119.682188301 -23.355939952, 119.682304464 -23.356048901))",lane,green
"POLYGON((119.681855083 -23.356367303, 119.681858609 -23.356217781, 119.681836432 -23.356204597, 119.681846115 -23.356140647, 119.681855659 -23.35611318, 119.682011166 -23.356165734, 119.68200907 -23.356170232, 119.682004425 -23.356186179, 119.6820015 -23.356217131, 119.68197746 -23.356225697, 119.681974806 -23.356259089, 119.681974197 -23.356367997, 119.681855083 -23.356367303))",lane,green
"POLYGON((119.772248406 -23.302369385, 119.772415679 -23.30239738, 119.774142898 -23.30265438, 119.774120535 -23.302810342, 119.772407755 -23.302557162, 119.77221753 -23.302525821, 119.772248406 -23.302369385))",lane,green
"POLYGON((119.787683717 -23.328340416, 119.786837742 -23.327809509, 119.786936845 -23.327688936, 119.787774132 -23.328218057, 119.787683717 -23.328340416))",lane,green
"POLYGON((119.773350496 -23.300635984, 119.773337684 -23.300625405, 119.773319956 -23.300617676, 119.77331048 -23.300616425, 119.773171436 -23.300613584, 119.773177473 -23.300456857, 119.773191936 -23.300458058, 119.773302324 -23.300461028, 119.77337292 -23.30047334, 119.773419388 -23.300493132, 119.773459524 -23.300520911, 119.773350496 -23.300635984))",lane,green
"POLYGON((119.784723349 -23.299990666, 119.784710223 -23.299982341, 119.784511667 -23.299878415, 119.78450212 -23.299874364, 119.784580036 -23.299739351, 119.784718634 -23.299812088, 119.784795048 -23.299850997, 119.784806946 -23.299854706, 119.784723349 -23.299990666))",lane,green
"POLYGON((119.670588626 -23.376763492, 119.670548069 -23.376781586, 119.670526747 -23.376803088, 119.670514173 -23.376819783, 119.670503691 -23.376842908, 119.670498327 -23.376862642, 119.670498103 -23.37686571, 119.670296232 -23.376877803, 119.670291507 -23.376806602, 119.670310458 -23.376755822, 119.670332148 -23.376726195, 119.670354463 -23.376703076, 119.670411616 -23.376667054, 119.670515302 -23.376622378, 119.670588626 -23.376763492))",lane,green
"POLYGON((119.672567329 -23.350721904, 119.672555156 -23.350716207, 119.672483392 -23.350682031, 119.672379284 -23.350623572, 119.672312757 -23.350583569, 119.67219389 -23.350502864, 119.672273597 -23.350396494, 119.672347698 -23.350442338, 119.67261141 -23.350586437, 119.672633034 -23.350596004, 119.672567329 -23.350721904))",lane,green
"POLYGON((119.657371385 -23.353508018, 119.657364188 -23.353737704, 119.65734949 -23.353794028, 119.657315774 -23.353865731, 119.657312109 -23.353870849, 119.657169154 -23.353793381, 119.65717262 -23.353788623, 119.657198116 -23.353728052, 119.657214349 -23.353653769, 119.657200484 -23.353523613, 119.657371385 -23.353508018))",lane,green
"POLYGON((119.644646455 -23.394642666, 119.644660505 -23.394656958, 119.644879849 -23.394882608, 119.644744203 -23.394999453, 119.644569312 -23.39483196, 119.64449869 -23.39475869, 119.644646455 -23.394642666))",lane,green
"POLYGON((119.643631392 -23.354111239, 119.643681955 -23.35410054, 119.644311339 -23.353967914, 119.644317508 -23.353967061, 119.644607731 -23.353908181, 119.644922813 -23.353815365, 119.644971113 -23.353944536, 119.644649047 -23.35404163, 119.644332799 -23.354101744, 119.643714008 -23.354231025, 119.643663446 -23.354241633, 119.643631392 -23.354111239))",lane,green
"POLYGON((119.643416294 -23.381154262, 119.643557651 -23.381192794, 119.643822509 -23.381276035, 119.643771291 -23.38142192, 119.643553337 -23.381353598, 119.643367611 -23.381300981, 119.643416294 -23.381154262))",lane,green
"POLYGON((119.814075873 -23.313120404, 119.81429588 -23.312965319, 119.814398537 -23.31290492, 119.814457238 -23.312881373, 119.814514358 -23.312870186, 119.814539208 -23.312869123, 119.814537802 -23.313022094, 119.814530272 -23.313022123, 119.814512934 -23.313025053, 119.814488305 -23.313033885, 119.814456079 -23.31305006, 119.814388509 -23.313091597, 119.814311057 -23.313144252, 119.81417824 -23.31324062, 119.814075873 -23.313120404))",lane,green
"POLYGON((119.814629696 -23.313239036, 119.814615611 -23.313239283, 119.814589841 -23.313244493, 119.814550995 -23.313257364, 119.814466281 -23.313291447, 119.81433862 -23.313348211, 119.814164659 -23.3134307, 119.81408969 -23.313468564, 119.814012296 -23.31333401, 119.81429403 -23.31319848, 119.814493729 -23.313114213, 119.814570217 -23.313091894, 119.814634231 -23.31308609, 119.814629696 -23.313239036))",lane,green
"POLYGON((119.691173118 -23.363655478, 119.691092925 -23.363633967, 119.690910766 -23.363565665, 119.690746058 -23.363503283, 119.69079914 -23.363378094, 119.690966745 -23.363433906, 119.691111729 -23.36348213, 119.691215079 -23.363505996, 119.691173118 -23.363655478))",lane,green
"POLYGON((119.814262614 -23.312232557, 119.81426154 -23.312349408, 119.814285128 -23.312358088, 119.814285706 -23.312390965, 119.814289606 -23.312402917, 119.814294138 -23.312409907, 119.81429617 -23.312412362, 119.814161466 -23.312501219, 119.814138909 -23.312465545, 119.814124241 -23.312422711, 119.814119535 -23.312360179, 119.81414261 -23.312350161, 119.814143504 -23.312231593, 119.814262614 -23.312232557))",lane,green
"POLYGON((119.81429617 -23.312412362, 119.814302558 -23.312419639, 119.814319184 -23.312430249, 119.81434473 -23.312438674, 119.814384274 -23.312445677, 119.814442416 -23.312451024, 119.814543309 -23.312454911, 119.814676697 -23.312455991, 119.814835837 -23.312453757, 119.814841516 -23.31245299, 119.814846763 -23.312605744, 119.814582878 -23.312608124, 119.814395663 -23.312600467, 119.814302106 -23.312585803, 119.81424556 -23.31256647, 119.814201013 -23.31253983, 119.814161466 -23.312501219, 119.81429617 -23.312412362))",lane,green
"POLYGON((119.8142574 -23.312640348, 119.814236081 -23.312640176, 119.81418851 -23.312644577, 119.814144577 -23.312657497, 119.814056175 -23.312677823, 119.814042061 -23.312681231, 119.814000819 -23.312529089, 119.814014834 -23.312525861, 119.814093926 -23.312507536, 119.814173571 -23.312492919, 119.814258805 -23.312487377, 119.8142574 -23.312640348))",lane,green
"POLYGON((119.594096921 -23.407879858, 119.594146124 -23.407836276, 119.594346607 -23.407655927, 119.594450547 -23.40775394, 119.594247176 -23.407939865, 119.594199154 -23.407982734, 119.594096921 -23.407879858))",lane,green
"POLYGON((119.805786261 -23.304303684, 119.805733274 -23.304290883, 119.805677193 -23.304263517, 119.805629999 -23.304226921, 119.805584423 -23.304173812, 119.805515144 -23.304060818, 119.805366543 -23.30378896, 119.805334831 -23.303738402, 119.805312891 -23.303710048, 119.80528878 -23.303683844, 119.805268203 -23.30366688, 119.805251365 -23.303657984, 119.805238288 -23.303654898, 119.805232322 -23.30365494, 119.805229815 -23.303502118, 119.805243114 -23.303502316, 119.805293798 -23.303510312, 119.805338234 -23.30352774, 119.805392082 -23.303564028, 119.805445656 -23.303619369, 119.805495092 -23.303688765, 119.805617163 -23.303910286, 119.805687789 -23.304036296, 119.805718638 -23.304084951, 119.805740872 -23.304113217, 119.805759689 -23.304130167, 119.805779912 -23.304143245, 119.805800377 -23.304151087, 119.805812295 -23.304152628, 119.805786261 -23.304303684))",lane,green
"POLYGON((119.776929367 -23.304402638, 119.776917492 -23.304385834, 119.776870252 -23.304343639, 119.776811202 -23.304309476, 119.776716587 -23.30428225, 119.776711903 -23.304281038, 119.776739912 -23.304127921, 119.77674489 -23.304129045, 119.776796546 -23.304137681, 119.77688332 -23.304156084, 119.776952722 -23.304191956, 119.777013703 -23.304239501, 119.777067759 -23.304295568, 119.776929367 -23.304402638))",lane,green
"POLYGON((119.77041254 -23.301238856, 119.771369339 -23.301459276, 119.771324712 -23.301611627, 119.770380412 -23.301372071, 119.77041254 -23.301238856))",lane,green
"POLYGON((119.688823742 -23.364330302, 119.688715095 -23.364372048, 119.688496842 -23.364463932, 119.688435414 -23.364358677, 119.688618604 -23.364272289, 119.688771317 -23.364213831, 119.688823742 -23.364330302))",lane,green
"POLYGON((119.663560185 -23.362248582, 119.663570143 -23.36233563, 119.663609251 -23.362379384, 119.663452244 -23.36247944, 119.663438373 -23.362435076, 119.663412978 -23.362261208, 119.663560185 -23.362248582))",lane,green
"POLYGON((119.634419084 -23.378362614, 119.634363291 -23.378357105, 119.634299713 -23.378336723, 119.634205327 -23.378284573, 119.634025385 -23.378177275, 119.633925625 -23.378124541, 119.633878875 -23.378103482, 119.633840845 -23.378091253, 119.63383449 -23.378091111, 119.633859351 -23.377939956, 119.633876633 -23.377942985, 119.633949968 -23.377965885, 119.634070987 -23.378025204, 119.634353183 -23.378190585, 119.634380744 -23.378203271, 119.634403575 -23.378209145, 119.63441736 -23.378209618, 119.634419084 -23.378362614))",lane,green
"POLYGON((119.784399169 -23.307819862, 119.784395731 -23.307810803, 119.78438212 -23.307791367, 119.784358777 -23.307766705, 119.784302615 -23.307716219, 119.784238633 -23.307665309, 119.783914117 -23.307422553, 119.78390808 -23.307419704, 119.784010212 -23.307299427, 119.784382711 -23.307578154, 119.784491749 -23.307674763, 119.784531982 -23.307723855, 119.784555617 -23.307770014, 119.784399169 -23.307819862))",lane,green
"POLYGON((119.570455478 -23.405498619, 119.570535502 -23.405538461, 119.570616408 -23.405578219, 119.570570232 -23.405675649, 119.570481197 -23.40563718, 119.570400553 -23.405600855, 119.570455478 -23.405498619))",lane,green
"POLYGON((119.770675142 -23.308463039, 119.770533802 -23.30833754, 119.770523619 -23.308328156, 119.770650531 -23.308214491, 119.770656469 -23.308228176, 119.770672364 -23.30826515, 119.770789692 -23.308353699, 119.770675142 -23.308463039))",lane,green
"POLYGON((119.798819414 -23.335164306, 119.798808408 -23.335223278, 119.798780308 -23.335290511, 119.798721231 -23.335387024, 119.79871418 -23.335398617, 119.798566433 -23.335321111, 119.798638477 -23.335207815, 119.798646552 -23.335191173, 119.798653244 -23.335165309, 119.798654351 -23.33515123, 119.798819414 -23.335164306))",lane,green
"POLYGON((119.817406485 -23.311965043, 119.816716331 -23.311952684, 119.816724635 -23.311804645, 119.816859193 -23.311806186, 119.81740823 -23.31182842, 119.817406485 -23.311965043))",lane,green
"POLYGON((119.68951517 -23.354627107, 119.689446505 -23.354713338, 119.689441757 -23.354719169, 119.689401522 -23.354765985, 119.689411882 -23.354788014, 119.68935433 -23.354846248, 119.689234715 -23.354740522, 119.68924101 -23.3547366, 119.68928585 -23.354688828, 119.689310142 -23.354695437, 119.689337909 -23.354664324, 119.689353544 -23.354644402, 119.689354832 -23.354642697, 119.689419143 -23.35456194, 119.68951517 -23.354627107))",lane,green
"POLYGON((119.797235644 -23.325577617, 119.797248596 -23.325668752, 119.797249791 -23.32567707, 119.797259314 -23.325747588, 119.797290457 -23.325753529, 119.797298902 -23.325824309, 119.797299357 -23.325828016, 119.797121082 -23.325847886, 119.797120842 -23.325842014, 119.797112094 -23.325772315, 119.797141547 -23.32576, 119.797132629 -23.325698157, 119.797131714 -23.325691286, 119.797117566 -23.325591923, 119.797235644 -23.325577617))",lane,green
"POLYGON((119.800364681 -23.309100246, 119.800358724 -23.309088638, 119.800338701 -23.309064544, 119.800308643 -23.309036305, 119.800231308 -23.308969845, 119.799956765 -23.308748534, 119.799950734 -23.308745054, 119.800058403 -23.308628885, 119.800216169 -23.308754788, 119.800425334 -23.308928157, 119.800485691 -23.308990326, 119.800517017 -23.30904025, 119.800364681 -23.309100246))",lane,green
"POLYGON((119.800096212 -23.309197051, 119.800144677 -23.309116707, 119.800149047 -23.309109428, 119.800160064 -23.309091907, 119.800182459 -23.309049462, 119.800165406 -23.309032076, 119.800184447 -23.308992765, 119.800183613 -23.308987701, 119.800348477 -23.309001137, 119.800342504 -23.30903387, 119.800316119 -23.309095428, 119.800290295 -23.309095941, 119.8002532 -23.309163011, 119.800248732 -23.30917029, 119.800200267 -23.309250633, 119.800096212 -23.309197051))",lane,green
