WKT,label,fillColor
"POLYGON((120.0974917916667815 -23.366598301655243, 120.0975598670498689 -23.366661846643125, 120.0976124900213885 -23.366732709557583, 120.0976455528579956 -23.366811072151126, 120.0976637498314769 -23.366892779728444, 120.0976662035452957 -23.367019366101640, 120.0976701188826475 -23.367066406257983, 120.0975266417535987 -23.367069517059432, 120.0975226291918389 -23.367030964223889, 120.0974949402434338 -23.366875040685187, 120.0974741043438392 -23.366819156901274, 120.0974454444198366 -23.366766706382673, 120.0973936038679993 -23.366695752954664, 120.0974917916667815 -23.366598301655243 ))",lane,green
"POLYGON((120.1173778530670341 -23.385588545025529, 120.1174411352420915 -23.385639631312219, 120.1175760157177627 -23.385783605946135, 120.1178226945280031 -23.386063074505506, 120.1178849018835479 -23.386129059006848, 120.1179165920512644 -23.386157220556393, 120.1179410440287238 -23.386174368747851, 120.1179638329941277 -23.386186280573311, 120.1180722993254776 -23.386223629836922, 120.1180857965098900 -23.386228591955949, 120.1180990980816848 -23.386233463840426, 120.1180364161743827 -23.386379571510735, 120.1180231145779572 -23.386374338464858, 120.1179381214774756 -23.386343663991106, 120.1178783619305335 -23.386317677417310, 120.1178166454753891 -23.386279321623567, 120.1177532651153254 -23.386222637363077, 120.1174193393768330 -23.385848659694207, 120.1173414822606367 -23.385764441006193, 120.1173003045084230 -23.385726440514814, 120.1172816231986292 -23.385713353742997, 120.1173778530670341 -23.385588545025529 ))",lane,green
"POLYGON((120.1011942981165553 -23.383360190992909, 120.1012102410529049 -23.383374994062581, 120.1012339106045243 -23.383392142477240, 120.1013780766665599 -23.383452234725490, 120.1013068856442559 -23.383594913789814, 120.1012893783549983 -23.383587424684894, 120.1011847258693193 -23.383543031685876, 120.1011223249024031 -23.383506301313734, 120.1010745942044681 -23.383466406594317, 120.1011942981165553 -23.383360190992909 ))",lane,green
"POLYGON((120.0926599208562168 -23.307801338906435, 120.0925046171903354 -23.307916683988855, 120.0923885305876493 -23.308002222067806, 120.0923114643887351 -23.308042513549240, 120.0922118053850682 -23.308079019280913, 120.0921285757784634 -23.308092857447508, 120.0920934551700565 -23.307957251357969, 120.0921274896719215 -23.307942253450610, 120.0922282245049607 -23.307905657121685, 120.0923225036905787 -23.307859762728121, 120.0923928210602160 -23.307813514008699, 120.0925616214117377 -23.307695817526955, 120.0926599208562168 -23.307801338906435 ))",lane,green
"POLYGON((120.1048182542014414 -23.308129416689901, 120.1043836171584089 -23.308137034777307, 120.1043843890669298 -23.307982818636305, 120.1048212765202198 -23.307988924040396, 120.1048182542014414 -23.308129416689901 ))",lane,green
"POLYGON((120.1781160946990452 -23.372528325562104, 120.1780892026285574 -23.372584313251650, 120.1780138049405078 -23.372710470381631, 120.1779688194633581 -23.372769262233560, 120.1778298355624036 -23.372688492016451, 120.1778764833373178 -23.372624462849920, 120.1779497297668721 -23.372504355787193, 120.1779639089630378 -23.372471034602518, 120.1781160946990452 -23.372528325562104 ))",lane,green
"POLYGON((120.1784896597567671 -23.380498148345355, 120.1784872165972136 -23.380526319632060, 120.1784986629741635 -23.380576156640940, 120.1785310395071137 -23.380629870164233, 120.1785620452184775 -23.380660469748529, 120.1786034182692672 -23.380693955666608, 120.1785216631311180 -23.380816593286450, 120.1784644460802219 -23.380784917695199, 120.1784197483230650 -23.380760281180027, 120.1783655627535767 -23.380722464980071, 120.1783335787205018 -23.380687622028327, 120.1783064844302046 -23.380646637937774, 120.1782900506981352 -23.380605741096452, 120.1782785053726266 -23.380539110110372, 120.1782803607029404 -23.380496131373669, 120.1784896597567671 -23.380498148345355 ))",lane,green
"POLYGON((120.2184742533203293 -23.366035139173603, 120.2184484368267489 -23.366087334361548, 120.2184298557709422 -23.366110183121130, 120.2183807603598404 -23.366136742489916, 120.2183312729353201 -23.366151564224802, 120.2182795353530072 -23.366156364372541, 120.2182278948657909 -23.366150781102131, 120.2181836868698634 -23.366137069579808, 120.2181700917713827 -23.366130482262382, 120.2181633426711678 -23.366120552248993, 120.2180597643091834 -23.366051058225773, 120.2180557541981807 -23.366048440949530, 120.2181328151753815 -23.365931583251296, 120.2181374120626605 -23.365933568327688, 120.2182516494742407 -23.365981028464390, 120.2182924336674579 -23.365984628444019, 120.2183457352024294 -23.365966645458776, 120.2184742533203293 -23.366035139173603 ))",lane,green
"POLYGON((120.1292623780474647 -23.383644995667672, 120.1293144047475640 -23.383577263062281, 120.1293551848890271 -23.383521451991610, 120.1294078005698524 -23.383485411131669, 120.1294803688054156 -23.383459567389643, 120.1295567523090741 -23.383447536983060, 120.1296334301768631 -23.383449501497027, 120.1297490363595218 -23.383490008886176, 120.1297142274183291 -23.383622113600686, 120.1296921232171619 -23.383612278257975, 120.1296064470950674 -23.383605079470524, 120.1295492323163557 -23.383606721018423, 120.1294960283383070 -23.383621092361766, 120.1294481061595582 -23.383641692232649, 120.1294153439617586 -23.383669330426306, 120.1293773986730681 -23.383704012745972, 120.1292623780474647 -23.383644995667672 ))",lane,green
"POLYGON((120.2180557541981807 -23.366048440949530, 120.2178230713853732 -23.365917586316535, 120.2179003279690340 -23.365800728562501, 120.2181328151753815 -23.365931583251296, 120.2180557541981807 -23.366048440949530 ))",lane,green
"POLYGON((120.1068264046653789 -23.386369677271670, 120.1068243454403665 -23.386291125253073, 120.1068267888831733 -23.386267107322469, 120.1068429233680712 -23.386222408995691, 120.1068673713615110 -23.386181139330699, 120.1068980789710319 -23.386142937751995, 120.1069546059805587 -23.386095158030547, 120.1070209141258993 -23.386059293845282, 120.1070929936039352 -23.386037242437456, 120.1071796478322218 -23.386045524430106, 120.1071811250285301 -23.386194322508403, 120.1071158903972737 -23.386196146924817, 120.1070778459383480 -23.386210784814683, 120.1070449855124384 -23.386232193002090, 120.1070174068673558 -23.386259558845988, 120.1069965769407118 -23.386291256701574, 120.1069531573682056 -23.386365487756950, 120.1068264046653789 -23.386369677271670 ))",lane,green
"POLYGON((120.0769503410104539 -23.386184888325150, 120.0769850612309961 -23.386185961904790, 120.0770190968535590 -23.386187396841130, 120.0770524479150887 -23.386189734876272, 120.0770851143724814 -23.386192343977766, 120.0771169006439079 -23.386195585362810, 120.0771481001329005 -23.386199368657356, 120.0771784194297692 -23.386203693945104, 120.0772083475383486 -23.386208380505852, 120.0772373954609618 -23.386213699350151, 120.0772655631852934 -23.386219469897302, 120.0772932419242634 -23.386225692035704, 120.0773202360837272 -23.386232546401857, 120.0773465456390540 -23.386239671834361, 120.0773721706087168 -23.386247339204267, 120.0773971109865581 -23.386255458221223, 120.0774212689693478 -23.386264028913131, 120.0774450357700059 -23.386273051168390, 120.0774679223723824 -23.386282525126500, 120.0774901243829373 -23.386292450731662, 120.0775118374019730 -23.386302737637724, 120.0775325724071817 -23.386313295693838, 120.0775529162364164 -23.386324395603653, 120.0775723798735273 -23.386336037506669, 120.0775913545068035 -23.386347860129886, 120.0776095467327127 -23.386359953847354, 120.0776271521761881 -23.386372589474324, 120.0776441708187565 -23.386385496139744, 120.0776603092568856 -23.386398764217666, 120.0776759586973377 -23.386412303306139, 120.0776907279333506 -23.386426203807113, 120.0777048125652265 -23.386440375374439, 120.0777184082055831 -23.386454908242665, 120.0777313192418028 -23.386469712177243, 120.0777434478583402 -23.386484606625371, 120.0777549896801283 -23.386499862402301, 120.0777657490822340 -23.386515208692783, 120.0777758238740452 -23.386530735759265, 120.0777853118772647 -23.386546714444899, 120.0777940174484866 -23.386562603063384, 120.0778020384217292 -23.386578853038570, 120.0778093747723617 -23.386595103209057, 120.0778162221191597 -23.386611534099745, 120.0778222870462753 -23.386628055503984, 120.0778276673569386 -23.386644667393875, 120.0778322652479196 -23.386661369797317, 120.0778362763195206 -23.386678072368160, 120.0778397983749716 -23.386694775078504, 120.0778424402075102 -23.386711568330299, 120.0778445930238989 -23.386728361721596, 120.0778461590209076 -23.386745155280293, 120.0778470403953062 -23.386761949034291, 120.0778473349441672 -23.386778652665341, 120.0778459679649738 -23.386811879904743, 120.0778444042339918 -23.386828313194846, 120.0778422536836297 -23.386844746652350, 120.0778395163015723 -23.386860999696555, 120.0778362899033649 -23.386877252880260, 120.0778324766796198 -23.386893415941017, 120.0778278810115616 -23.386909308353925, 120.0778227963088804 -23.386924930035284, 120.0778174181903516 -23.386940461509993, 120.0778112576398250 -23.386955902917554, 120.0778047058579054 -23.386971073565665, 120.0777974694410605 -23.386986063828378, 120.0777897439834348 -23.387000693069191, 120.0777815295096591 -23.387015322449505, 120.0777729237921750 -23.387029500489670, 120.0777635356488509 -23.387043678753037, 120.0777537562618185 -23.387057405676254, 120.0777436834527806 -23.387070952102471, 120.0777330237935743 -23.387084047244340, 120.0777217772965150 -23.387096871682559, 120.0777101395680627 -23.387109425361329, 120.0776978171923696 -23.387121618074001, 120.0776852991794282 -23.387133359390723, 120.0776722921318637 -23.387144829975895, 120.0776586004432161 -23.387156029885319, 120.0776447131111625 -23.387166688108443, 120.0776302389350981 -23.387176985337568, 120.0776153735153253 -23.387186831226544, 120.0776001168518441 -23.387196225775371, 120.0775842733443522 -23.387205259330198, 120.0775683319966843 -23.387213751170826, 120.0775518037988479 -23.387221791727105, 120.0775348843573031 -23.387229380943234, 120.0775176714691222 -23.387236428500964, 120.0775000673187599 -23.387242753847495, 120.0774818763243868 -23.387248718200026, 120.0774635874959954 -23.387254231128708, 120.0774449074054224 -23.387259021846190, 120.0774259338620558 -23.387263180614923, 120.0774066668720530 -23.387266797725257, 120.0773870086321842 -23.387269873205091, 120.0773670569395216 -23.387272316736176, 120.0773470074066829 -23.387274218553061, 120.0773264688084327 -23.387275398186646, 120.0773058323638488 -23.387275945815682, 120.0772849024541557 -23.387275680915269, 120.0772891941028395 -23.387104218313011, 120.0773037667964249 -23.387104394736586, 120.0773181438404465 -23.387103939183511, 120.0773321296530750 -23.387103212870986, 120.0773459198222975 -23.387101944872162, 120.0773593187539692 -23.387100315823539, 120.0773725220483926 -23.387098235378966, 120.0773853341052652 -23.387095793884594, 120.0773981461436648 -23.387093081519172, 120.0774103713134229 -23.387089646998350, 120.0774225964831810 -23.387086212477529, 120.0774343326060007 -23.387082326644459, 120.0774458730977297 -23.387078079705789, 120.0774570223519080 -23.387073471717319, 120.0774681715937709 -23.387068683148150, 120.0774789295857677 -23.387063352948481, 120.0774893941557592 -23.387057842251813, 120.0774996630946599 -23.387051970449545, 120.0775095408021676 -23.387045827887828, 120.0775192228908999 -23.387039504801211, 120.0775285137359239 -23.387032730374445, 120.0775377067715601 -23.387025865685229, 120.0775466063667179 -23.387018549627964, 120.0775550169334104 -23.387011053129499, 120.0775634274877875 -23.387003376050334, 120.0775713490075416 -23.386995428239621, 120.0775789770991326 -23.386987209641557, 120.0775863117687183 -23.386978810546495, 120.0775932552069109 -23.386970140691983, 120.0776001008295582 -23.386961290284671, 120.0776064574175824 -23.386952169145810, 120.0776124227926866 -23.386943048118549, 120.0776181925367001 -23.386933565985689, 120.0776235710677936 -23.386924083964430, 120.0776286561645664 -23.386914240865471, 120.0776334478578068 -23.386904488140563, 120.0776378483134966 -23.386894374365855, 120.0776417597591940 -23.386884351020998, 120.0776454755738007 -23.386873966570542, 120.0776487023784150 -23.386863672549936, 120.0776517335642540 -23.386853198004431, 120.0776541779183977 -23.386842543045627, 120.0776564266845544 -23.386832159013673, 120.0776580886067003 -23.386821413987720, 120.0776596527256163 -23.386810668989667, 120.0776605322157646 -23.386799833896566, 120.0776614109669911 -23.386778163961464, 120.0776613124186817 -23.386767238857014, 120.0776606270571500 -23.386756404210315, 120.0776597460830006 -23.386745479329067, 120.0776584738959312 -23.386734554559419, 120.0776565170739364 -23.386723449404373, 120.0776543646639547 -23.386712615176176, 120.0776516254345930 -23.386701781115381, 120.0776486905926136 -23.386690856820036, 120.0776449733371096 -23.386680113328593, 120.0776412560816055 -23.386669369837149, 120.0776367564002615 -23.386658626568907, 120.0776319633092274 -23.386647883384365, 120.0776265834049711 -23.386637230657575, 120.0776209100971824 -23.386626668304834, 120.0776144543697114 -23.386616196465646, 120.0776079008390104 -23.386605724654357, 120.0776005648886271 -23.386595343356620, 120.0775927399344091 -23.386585142779083, 120.0775845237611135 -23.386574852022798, 120.0775757207869109 -23.386564832304963, 120.0775663309871706 -23.386554722464179, 120.0775565499868257 -23.386544793315696, 120.0775458887697262 -23.386535044999015, 120.0775349341429366 -23.386525296766034, 120.0775232949181678 -23.386515909889754, 120.0775108732614013 -23.386506432946326, 120.0774981582134178 -23.386497226957648, 120.0774845629486797 -23.386488201800771, 120.0774704786862647 -23.386479447654446, 120.0774556120041673 -23.386470784021672, 120.0774400607117753 -23.386462301164899, 120.0774240204155486 -23.386453999028327, 120.0774071977057974 -23.386445877695656, 120.0773895925948368 -23.386438117747587, 120.0773714984923570 -23.386430719100418, 120.0773526219763525 -23.386423501257151, 120.0773329630529810 -23.386416554508135, 120.0773125217222426 -23.386409878853370, 120.0772913957812096 -23.386403383974607, 120.0772694874512827 -23.386397431061145, 120.0772467967201464 -23.386391839532285, 120.0772236169913333 -23.386386519013975, 120.0771992636545485 -23.386381650282217, 120.0771743235168568 -23.386377052588911, 120.0771486009902711 -23.386372996860905, 120.0771220960563185 -23.386369212227151, 120.0770948087396297 -23.386366059849049, 120.0770667390094162 -23.386363088274848, 120.0770376912838488 -23.386360658721748, 120.0770079589726175 -23.386358771106050, 120.0769774442663346 -23.386357335165303, 120.0769460493617701 -23.386356350927407, 120.0769503410104539 -23.386184888325150 ))",lane,green
"POLYGON((120.0966307225307003 -23.385102471399342, 120.0967239375311208 -23.385227406654880, 120.0967852665911074 -23.385321742577223, 120.0967912355561397 -23.385365260824013, 120.0968350553995147 -23.385423846761887, 120.0967596529331046 -23.385479938580268, 120.0967207240948319 -23.385433721025335, 120.0966753409330395 -23.385397617831014, 120.0966327935291988 -23.385353658567138, 120.0964862733730904 -23.385193615571043, 120.0966307225307003 -23.385102471399342 ))",lane,green
"POLYGON((120.1756018497522805 -23.379445644902675, 120.1752634378608693 -23.379259291864513, 120.1753501801817230 -23.379125185947312, 120.1756874180279673 -23.379305580157176, 120.1756018497522805 -23.379445644902675 ))",lane,green
"POLYGON((120.1098185532985440 -23.382864474573869, 120.1097117529349364 -23.382875701044254, 120.1096450524682932 -23.382895313078120, 120.1095848078522746 -23.382927202758175, 120.1095328773051468 -23.382970737521865, 120.1095234890201961 -23.382982839107181, 120.1093975117542415 -23.382884548851450, 120.1094184399644145 -23.382859893615264, 120.1094818128859996 -23.382807507132954, 120.1095540866404363 -23.382765952953728, 120.1096330118458000 -23.382736586074541, 120.1097114489956119 -23.382721304629455, 120.1097581009331184 -23.382718311739524, 120.1098390820137161 -23.382718378928533, 120.1098185532985440 -23.382864474573869 ))",lane,green
"POLYGON((120.1132800492637269 -23.377773007376801, 120.1133173161182768 -23.377829067054186, 120.1133708172745163 -23.377869953321344, 120.1132858337061249 -23.377979048309391, 120.1132334087733493 -23.377943850027382, 120.1131600530257016 -23.377895114163510, 120.1131336438198405 -23.377860901653906, 120.1131200474405621 -23.377835533943679, 120.1132800492637269 -23.377773007376801 ))",lane,green
"POLYGON((120.0959847635735844 -23.322462640655657, 120.0958963507283043 -23.322481355979861, 120.0958493080828077 -23.322491752790093, 120.0958198702403875 -23.322505395030894, 120.0957961056380215 -23.322528606430585, 120.0957818301041539 -23.322583416746460, 120.0957767494224384 -23.322657998026369, 120.0957752859885471 -23.322710998880321, 120.0956063801243789 -23.322715651871765, 120.0956058863421838 -23.322645767280366, 120.0956024568497762 -23.322552227454272, 120.0955999097662578 -23.322490650160976, 120.0956188805386680 -23.322445860734743, 120.0956440136227016 -23.322411452941049, 120.0956717878311405 -23.322383455008901, 120.0957072883839111 -23.322353829646339, 120.0957488533958136 -23.322333863621417, 120.0958337463223579 -23.322329776338320, 120.0959866120319262 -23.322318897888354, 120.0959847635735844 -23.322462640655657 ))",lane,green
"POLYGON((120.1238934016249398 -23.385515989000054, 120.1238903818431261 -23.385693681273759, 120.1238898945880728 -23.385719504453360, 120.1237466126960231 -23.385717197778009, 120.1237473933607663 -23.385691374514708, 120.1237517823878001 -23.385513681850400, 120.1238934016249398 -23.385515989000054 ))",lane,green
"POLYGON((120.0898333614812868 -23.396041009908808, 120.0898671064528008 -23.396082895005649, 120.0898958628869204 -23.396116384522849, 120.0898305413884755 -23.396278564628763, 120.0897669665364921 -23.396238222977424, 120.0897520996819796 -23.396227031214849, 120.0897129755636041 -23.396185599104267, 120.0896977166033079 -23.396161315352544, 120.0896893037890618 -23.396135855873258, 120.0896815735592334 -23.396080510092822, 120.0896852873418053 -23.396040329826865, 120.0898333614812868 -23.396041009908808 ))",lane,green
